gene	intervention_class	wave83_call	total_score	reachability_score	cross_autoimmune_score	ms_score	perturbation_response_score	safety_prior_penalty	hard_failures	accessible_uniprot	manual_closure_reason	manual_closure_source	chembl_activity_count	chembl_target_id	wave34a_target_class	wave34a_modality	positive_disease_count	positive_diseases	positive_fdr10_compartment_count	genetic_breadth_disease_count	genetic_breadth_diseases	qtl_breadth_disease_count	ms_genetic_score	ms_expr_delta	ms_expr_p	target_resolution_score	genetics_first_score	global_meta_score	model_support_contexts	model_strong_support_contexts	direct_selective	direct_selectivity_score	efferocytosis_screen_call	ibd_response_fdr10	wave68_call	l1000_wave24_call	wave39_call	wave62_call	wave34a_call	wave71_call	wave55_score	manual_prior_blocked	primary_route_note
RBPJ	intracellular_other	NO_GO_NOT_REACHABLE_FIRST_CLASS	1.2723396807909007	0.0	2.0999999999999996	0.0	0.0	1.0	weak_reachability;no_strong_ms_anchor;no_positive_perturbation_or_response_direction;no_high_confidence_directional_support	0			0.0				0.0		0.0	3.0	RA	0.0	0.0	0.0	0.4363902880212626	1.1489312052726746	0.0	0.0	0.0	0.0	0	0.0	UNRESOLVED	0	DESCRIPTIVE_GENE_SIGNAL			NO_GO_WAVE62_TARGET_RESOLUTION			6.0	0	
ICAM5	intracellular_other	NO_GO_NOT_REACHABLE_FIRST_CLASS	1.269072054616311	0.0	2.0	0.0	0.0	1.0	weak_reachability;insufficient_cross_disease_breadth;no_strong_ms_anchor;no_positive_perturbation_or_response_direction;no_high_confidence_directional_support	0			0.0				0.0		0.0	0.0		4.0	0.0	0.0	0.6913868515825613	1.793813697442073	0.0	0.0	0.0	0.0	0	0.0	UNRESOLVED	0	DESCRIPTIVE_GENE_SIGNAL			NO_GO_WAVE62_TARGET_RESOLUTION			0.0	0	
CD27	intracellular_other	NO_GO_NOT_REACHABLE_FIRST_CLASS	1.2327695077871517	0.0	1.0	1.0	0.0	1.0	weak_reachability;insufficient_cross_disease_breadth;no_strong_ms_anchor;no_positive_perturbation_or_response_direction;no_high_confidence_directional_support	0			0.0				0.0		0.0	0.0		2.0	0.0553370304405689	2.892818449993438	0.0054174911305686	1.551796718581011	0.0	0.0	0.0	0.0	0	0.0	UNRESOLVED	0	DESCRIPTIVE_GENE_SIGNAL			NO_GO_WAVE62_TARGET_RESOLUTION			1.0	0	
MGAT5	intracellular_other	NO_GO_NOT_REACHABLE_FIRST_CLASS	1.2293989286601024	0.0	1.9	0.0	0.0	1.0	weak_reachability;insufficient_cross_disease_breadth;no_strong_ms_anchor;no_positive_perturbation_or_response_direction;no_high_confidence_directional_support	0			0.0				0.0		0.0	2.0	Crohn;SLE	1.0	0.0	0.0	0.5024163461789761	2.195992857734016	0.0	0.0	0.0	0.0	0	0.0	UNRESOLVED	0	DESCRIPTIVE_GENE_SIGNAL			NO_GO_WAVE62_TARGET_RESOLUTION			8.0	0	
RPH3A	intracellular_other	NO_GO_NOT_REACHABLE_FIRST_CLASS	1.2209963798522945	0.0	2.0999999999999996	0.0	0.0	1.0	weak_reachability;no_strong_ms_anchor;no_positive_perturbation_or_response_direction;no_high_confidence_directional_support	0			0.0				0.0		0.0	3.0	Crohn;T1D	0.0	0.0	0.3062531331214493	0.77409553415759	0.8066425323486328	0.0	0.0	0.0	0.0	0	0.0	UNRESOLVED	0	DESCRIPTIVE_GENE_SIGNAL			NO_GO_WAVE62_TARGET_RESOLUTION			8.0	0	
MED13	intracellular_other	NO_GO_NOT_REACHABLE_FIRST_CLASS	1.2119199007749555	0.0	2.0999999999999996	0.0	0.0	1.0	weak_reachability;no_strong_ms_anchor;no_positive_perturbation_or_response_direction;no_high_confidence_directional_support	0			0.0				0.0		0.0	3.0	AS;SLE	0.0	0.0	0.0	0.8727299420377506	0.7461326718330383	0.0	0.0	0.0	0.0	0	0.0	UNRESOLVED	0	DESCRIPTIVE_GENE_SIGNAL			NO_GO_WAVE62_TARGET_RESOLUTION			8.0	0	
NR3C1	intracellular_other	NO_GO_NOT_REACHABLE_FIRST_CLASS	1.2000000000000002	1.5	0.7	1.0	0.0	2.0	weak_reachability;insufficient_cross_disease_breadth;no_strong_ms_anchor;no_positive_perturbation_or_response_direction;manual_or_prior_blocker;no_high_confidence_directional_support	0			0.0				0.0		0.0	1.0	AITD	0.0	0.0	0.5856329668946376	0.0005969471314259	0.0	0.0	0.0	0.0	0.0	0	0.0	UNRESOLVED	0	DESCRIPTIVE_GENE_SIGNAL	NO_GO					3.5	1	
HDGFL1	intracellular_other	NO_GO_NOT_REACHABLE_FIRST_CLASS	1.1833062827587124	0.0	2.0999999999999996	0.0	0.0	1.0	weak_reachability;no_strong_ms_anchor;no_positive_perturbation_or_response_direction;no_high_confidence_directional_support	0			0.0				0.0		0.0	3.0	AS;UC	0.0	0.0	0.0	1.0	0.5553752183914185	0.0	0.0	0.0	0.0	0	0.0	UNRESOLVED	0	DESCRIPTIVE_GENE_SIGNAL			NO_GO_WAVE62_TARGET_RESOLUTION			8.0	0	
PSMB7	intracellular_other	NO_GO_NOT_REACHABLE_FIRST_CLASS	1.176457547856494	0.0	2.0	0.0	0.0	1.0	weak_reachability;insufficient_cross_disease_breadth;no_strong_ms_anchor;no_positive_perturbation_or_response_direction;no_high_confidence_directional_support	0			0.0				1.0	Sjogren syndrome	0.0	0.0		2.0	0.0	0.0	0.1016311617658142	1.176383652376626	0.0	0.0	0.0	0.0	0	0.0	UNRESOLVED	0	DESCRIPTIVE_GENE_SIGNAL			NO_GO_WAVE62_TARGET_RESOLUTION			0.0	0	
WARS1	intracellular_other	NO_GO_NOT_REACHABLE_FIRST_CLASS	1.1576528085416946	0.0	2.0	0.0	0.0	1.0	weak_reachability;insufficient_cross_disease_breadth;no_strong_ms_anchor;no_positive_perturbation_or_response_direction;no_high_confidence_directional_support	0			0.0				0.0		0.0	0.0		4.0	0.0	0.0	1.0	1.0510187236112989	0.0	0.0	0.0	0.0	0	0.0		0				NO_GO_WAVE62_TARGET_RESOLUTION			0.0	0	
GDPD3	intracellular_other	NO_GO_NOT_REACHABLE_FIRST_CLASS	1.155305490326663	0.0	2.0	0.0	0.0	1.0	weak_reachability;insufficient_cross_disease_breadth;no_strong_ms_anchor;no_positive_perturbation_or_response_direction;no_high_confidence_directional_support	0			0.0				1.0	psoriasis	0.0	0.0		2.0	0.0649879649281501	0.0	0.4149992340963885	1.035369935511087	0.0	0.0	0.0	0.0	0	0.0	UNRESOLVED	0	DESCRIPTIVE_GENE_SIGNAL			NO_GO_WAVE62_TARGET_RESOLUTION			0.0	0	
ZC2HC1A	intracellular_other	NO_GO_NOT_REACHABLE_FIRST_CLASS	1.1371146060931903	0.0	1.9	2.0	0.0	3.0	weak_reachability;insufficient_cross_disease_breadth;no_positive_perturbation_or_response_direction;manual_or_prior_blocker;prior_branch_closed:locus_marker_without_druggable_route;no_high_confidence_directional_support	0	locus_marker_without_druggable_route	wave62 closure	0.0				0.0		0.0	2.0	MS;Psoriasis	1.0	0.8042101263999939	0.0	0.4076457657420381	5.24743070728794	0.0	-2.2	0.0	0.0	0	0.0	UNRESOLVED	0	DESCRIPTIVE_GENE_SIGNAL			PARK_MS_TARGET_RESOLVED_NO_CROSS_DISEASE_MODULE		NO_REOPEN_INSUFFICIENT_CONVERGENCE	8.0	1	insufficient_independent_convergence_after_guardrails
GATD3	intracellular_other	NO_GO_NOT_REACHABLE_FIRST_CLASS	1.089205239340663	1.0	1.0	0.0	0.0	1.0	weak_reachability;insufficient_cross_disease_breadth;no_strong_ms_anchor;no_positive_perturbation_or_response_direction;no_high_confidence_directional_support	0			0.0	CHEMBL5169114			1.0	type 1 diabetes mellitus	0.0	0.0		0.0	0.0	0.0	1.0	0.5947015956044197	0.0	0.0	0.0	0.0	0	0.0		0				NO_GO_WAVE62_TARGET_RESOLUTION			0.0	0	
RPS26	intracellular_other	NO_GO_NOT_REACHABLE_FIRST_CLASS	1.0491079842717825	0.0	1.7	0.0	0.0	1.0	weak_reachability;insufficient_cross_disease_breadth;no_strong_ms_anchor;no_positive_perturbation_or_response_direction;no_high_confidence_directional_support	0			0.0				0.0		0.0	1.0	T1D	2.0	0.0	0.0	0.7406197947152741	2.327386561811884	0.0	0.0	0.0	0.0	0	0.0	UNRESOLVED	0	DESCRIPTIVE_GENE_SIGNAL			NO_GO_WAVE62_TARGET_RESOLUTION			4.0	0	
CNR1	intracellular_other	NO_GO_NOT_REACHABLE_FIRST_CLASS	1.0231805	0.5	0.0	0.0	0.5	0.0	weak_reachability;insufficient_cross_disease_breadth;no_strong_ms_anchor;no_positive_perturbation_or_response_direction;no_high_confidence_directional_support	0			0.0				0.0		0.0	0.0		0.0	0.0	0.0	0.4817991726250947	0.0	0.0	0.092722	0.0	0.0	0	0.0	UNRESOLVED	0	DESCRIPTIVE_GENE_SIGNAL	PARK_REVIEW				NO_REOPEN_INSUFFICIENT_CONVERGENCE	0.0	0	insufficient_independent_convergence_after_guardrails
HRH3	intracellular_other	NO_GO_NOT_REACHABLE_FIRST_CLASS	1.01712825	0.5	0.0	0.0	0.5	0.0	weak_reachability;insufficient_cross_disease_breadth;no_strong_ms_anchor;no_positive_perturbation_or_response_direction;no_high_confidence_directional_support	0			0.0				0.0		0.0	0.0		0.0	0.0	0.0	1.0	0.0	0.0	0.068513	0.0	0.0	0	0.0	UNRESOLVED	0	DESCRIPTIVE_GENE_SIGNAL	PARK_REVIEW				NO_REOPEN_INSUFFICIENT_CONVERGENCE	0.0	0	insufficient_independent_convergence_after_guardrails
ATP5F1A	intracellular_other	NO_GO_NOT_REACHABLE_FIRST_CLASS	1.011076	0.5	0.0	0.0	0.5	0.0	weak_reachability;insufficient_cross_disease_breadth;no_strong_ms_anchor;no_positive_perturbation_or_response_direction;no_high_confidence_directional_support	0			0.0				0.0		0.0	0.0		0.0	0.0	0.0	1.0	0.0	0.0	0.044304	0.0	0.0	0	0.0		0	DESCRIPTIVE_GENE_SIGNAL	PARK_REVIEW				NO_REOPEN_INSUFFICIENT_CONVERGENCE	0.0	0	insufficient_independent_convergence_after_guardrails
SMARCE1	intracellular_other	NO_GO_NOT_REACHABLE_FIRST_CLASS	0.9937713163151485	0.0	1.7	0.0	0.0	1.0	weak_reachability;insufficient_cross_disease_breadth;no_strong_ms_anchor;no_positive_perturbation_or_response_direction;no_high_confidence_directional_support	0			0.0				0.0		0.0	1.0	T1D	2.0	0.0	0.1202464847533519	0.53126952629353	1.9584754421009911	0.0	0.0	0.0	0.0	0	0.0	UNRESOLVED	0	DESCRIPTIVE_GENE_SIGNAL			NO_GO_WAVE62_TARGET_RESOLUTION			2.0	0	
INPP5B	intracellular_other	NO_GO_NOT_REACHABLE_FIRST_CLASS	0.9716682025266317	0.0	1.7	0.0	0.0	1.0	weak_reachability;insufficient_cross_disease_breadth;no_strong_ms_anchor;no_positive_perturbation_or_response_direction;no_high_confidence_directional_support	0			0.0				0.0		0.0	1.0	AITD	2.0	0.0	0.0625831555951883	0.4782151334812431	1.8111213501775447	0.0	0.0	0.0	0.0	0	0.0	UNRESOLVED	0	DESCRIPTIVE_GENE_SIGNAL			NO_GO_WAVE62_TARGET_RESOLUTION			2.0	0	
ARFRP1	intracellular_other	NO_GO_NOT_REACHABLE_FIRST_CLASS	0.9646994675437397	0.0	1.7	0.0	0.0	1.0	weak_reachability;insufficient_cross_disease_breadth;no_strong_ms_anchor;no_positive_perturbation_or_response_direction;no_high_confidence_directional_support	0			0.0				0.0		0.0	1.0	Crohn	2.0	0.0	0.0	0.3140514187285468	1.7646631169582654	0.0	0.0	0.0	0.0	0	0.0	UNRESOLVED	0	DESCRIPTIVE_GENE_SIGNAL			NO_GO_WAVE62_TARGET_RESOLUTION			2.0	0	
CEP72	intracellular_other	NO_GO_NOT_REACHABLE_FIRST_CLASS	0.9601639364759411	0.0	1.7	0.0	0.0	1.0	weak_reachability;insufficient_cross_disease_breadth;no_strong_ms_anchor;no_positive_perturbation_or_response_direction;no_high_confidence_directional_support	0			0.0				0.0		0.0	1.0	UC	2.0	0.0	0.1358071695962088	0.902913574527507	1.7344262431729407	0.0	0.0	0.0	0.0	0	0.0	UNRESOLVED	0	DESCRIPTIVE_GENE_SIGNAL			NO_GO_WAVE62_TARGET_RESOLUTION			2.0	0	
ABCG2	intracellular_other	NO_GO_NOT_REACHABLE_FIRST_CLASS	0.9572785	0.5	0.0	0.0	0.5	0.0	weak_reachability;insufficient_cross_disease_breadth;no_strong_ms_anchor;no_positive_perturbation_or_response_direction;no_high_confidence_directional_support	0			0.0				0.0		0.0	0.0		0.0	0.0	0.0	1.0	0.0	0.0	-0.170886	0.0	0.0	0	0.0	UNRESOLVED	0	DESCRIPTIVE_GENE_SIGNAL	PARK_REVIEW				NO_REOPEN_INSUFFICIENT_CONVERGENCE	0.0	0	insufficient_independent_convergence_after_guardrails
CTNNB1	intracellular_other	NO_GO_NOT_REACHABLE_FIRST_CLASS	0.9500000000000002	0.5	3.0	0.0	0.0	2.0	weak_reachability;no_strong_ms_anchor;no_positive_perturbation_or_response_direction;manual_or_prior_blocker;no_high_confidence_directional_support	0			0.0				3.0	Crohn disease;type 1 diabetes mellitus;ulcerative colitis	0.0	0.0		0.0	0.0	0.0	0.7572678141399579	0.0	0.0	-2.2	0.0	0.0	0	0.0	UNRESOLVED	0	DESCRIPTIVE_GENE_SIGNAL	NO_GO				NO_REOPEN_INSUFFICIENT_CONVERGENCE	3.0	1	insufficient_independent_convergence_after_guardrails
PLK3	intracellular_other	NO_GO_NOT_REACHABLE_FIRST_CLASS	0.90684325	0.5	0.0	0.0	0.5	0.0	weak_reachability;insufficient_cross_disease_breadth;no_strong_ms_anchor;no_positive_perturbation_or_response_direction;no_high_confidence_directional_support	0			0.0				0.0		0.0	0.0		0.0	0.0	0.0	1.0	0.0	0.0	-0.372627	0.0	0.0	0	0.0	UNRESOLVED	0	DESCRIPTIVE_GENE_SIGNAL	PARK_REVIEW				NO_REOPEN_INSUFFICIENT_CONVERGENCE	0.0	0	insufficient_independent_convergence_after_guardrails
CLPS	intracellular_other	NO_GO_NOT_REACHABLE_FIRST_CLASS	0.9067555696735099	0.0	1.7	0.0	0.0	1.0	weak_reachability;insufficient_cross_disease_breadth;no_strong_ms_anchor;no_positive_perturbation_or_response_direction;no_high_confidence_directional_support	0			0.0				0.0		0.0	1.0		2.0	0.0	0.0	1.0	1.3783704644900658	0.0	0.0	0.0	0.0	0	0.0	UNRESOLVED	0	DESCRIPTIVE_GENE_SIGNAL			NO_GO_WAVE62_TARGET_RESOLUTION			0.0	0	
FLT1	intracellular_other	NO_GO_NOT_REACHABLE_FIRST_CLASS	0.8954115	0.5	0.0	0.0	0.5	0.0	weak_reachability;insufficient_cross_disease_breadth;no_strong_ms_anchor;no_positive_perturbation_or_response_direction;no_high_confidence_directional_support	0			0.0				0.0		0.0	0.0		0.0	0.0	0.0	1.0	0.0	0.0	-0.418354	0.0	0.0	0	0.0	UNRESOLVED	0	DESCRIPTIVE_GENE_SIGNAL	PARK_REVIEW				NO_REOPEN_INSUFFICIENT_CONVERGENCE	0.0	0	insufficient_independent_convergence_after_guardrails
CALM1	intracellular_other	NO_GO_NOT_REACHABLE_FIRST_CLASS	0.88599675	0.5	0.0	0.0	0.5	0.0	weak_reachability;insufficient_cross_disease_breadth;no_strong_ms_anchor;no_positive_perturbation_or_response_direction;no_high_confidence_directional_support	0			0.0				0.0		0.0	0.0		0.0	0.0	0.0	1.0	0.0	0.0	-0.456013	0.0	0.0	0	0.0	UNRESOLVED	0	DESCRIPTIVE_GENE_SIGNAL	PARK_REVIEW				NO_REOPEN_INSUFFICIENT_CONVERGENCE	0.0	0	insufficient_independent_convergence_after_guardrails
ND1	intracellular_other	NO_GO_NOT_REACHABLE_FIRST_CLASS	0.88532425	0.5	0.0	0.0	0.5	0.0	weak_reachability;insufficient_cross_disease_breadth;no_strong_ms_anchor;no_positive_perturbation_or_response_direction;no_high_confidence_directional_support	0			0.0				0.0		0.0	0.0		0.0	0.0	0.0	1.0	0.0	0.0	-0.458703	0.0	0.0	0	0.0		0		PARK_REVIEW				NO_REOPEN_INSUFFICIENT_CONVERGENCE	0.0	0	insufficient_independent_convergence_after_guardrails
PSMB1	intracellular_other	NO_GO_NOT_REACHABLE_FIRST_CLASS	0.8839795	0.5	0.0	0.0	0.5	0.0	weak_reachability;insufficient_cross_disease_breadth;no_strong_ms_anchor;no_positive_perturbation_or_response_direction;no_high_confidence_directional_support	0			0.0				0.0		0.0	0.0		0.0	0.0	0.0	1.0	0.0	0.0	-0.464082	0.0	0.0	0	0.0	UNRESOLVED	0	DESCRIPTIVE_GENE_SIGNAL	PARK_REVIEW				NO_REOPEN_INSUFFICIENT_CONVERGENCE	0.0	0	insufficient_independent_convergence_after_guardrails
OPRK1	intracellular_other	NO_GO_NOT_REACHABLE_FIRST_CLASS	0.883307	0.5	0.0	0.0	0.5	0.0	weak_reachability;insufficient_cross_disease_breadth;no_strong_ms_anchor;no_positive_perturbation_or_response_direction;no_high_confidence_directional_support	0			0.0				0.0		0.0	0.0		0.0	0.0	0.0	1.0	0.0	0.0	-0.466772	0.0	0.0	0	0.0	UNRESOLVED	0	DESCRIPTIVE_GENE_SIGNAL	PARK_REVIEW				NO_REOPEN_INSUFFICIENT_CONVERGENCE	0.0	0	insufficient_independent_convergence_after_guardrails
FNTA	intracellular_other	NO_GO_NOT_REACHABLE_FIRST_CLASS	0.87859975	0.5	0.0	0.0	0.5	0.0	weak_reachability;insufficient_cross_disease_breadth;no_strong_ms_anchor;no_positive_perturbation_or_response_direction;no_high_confidence_directional_support	0			0.0				0.0		0.0	0.0		0.0	0.0	0.0	1.0	0.0	0.0	-0.485601	0.0	0.0	0	0.0	UNRESOLVED	0	DESCRIPTIVE_GENE_SIGNAL	PARK_REVIEW				NO_REOPEN_INSUFFICIENT_CONVERGENCE	0.0	0	insufficient_independent_convergence_after_guardrails
GABRA1	intracellular_other	NO_GO_NOT_REACHABLE_FIRST_CLASS	0.87590975	0.5	0.0	0.0	0.5	0.0	weak_reachability;insufficient_cross_disease_breadth;no_strong_ms_anchor;no_positive_perturbation_or_response_direction;no_high_confidence_directional_support	0			0.0				0.0		0.0	0.0		0.0	0.0	0.0	1.0	0.0	0.0	-0.496361	0.0	0.0	0	0.0	UNRESOLVED	0	DESCRIPTIVE_GENE_SIGNAL	PARK_REVIEW				NO_REOPEN_INSUFFICIENT_CONVERGENCE	0.0	0	insufficient_independent_convergence_after_guardrails
CHRNA2	intracellular_other	NO_GO_NOT_REACHABLE_FIRST_CLASS	0.871875	0.5	0.0	0.0	0.5	0.0	weak_reachability;insufficient_cross_disease_breadth;no_strong_ms_anchor;no_positive_perturbation_or_response_direction;no_high_confidence_directional_support	0			0.0				0.0		0.0	0.0		0.0	0.0	0.0	1.0	0.0	0.0	-0.5125	0.0	0.0	0	0.0	UNRESOLVED	0	DESCRIPTIVE_GENE_SIGNAL	PARK_REVIEW				NO_REOPEN_INSUFFICIENT_CONVERGENCE	0.0	0	insufficient_independent_convergence_after_guardrails
DRD1	intracellular_other	NO_GO_NOT_REACHABLE_FIRST_CLASS	0.86447775	0.5	0.0	0.0	0.5	0.0	weak_reachability;insufficient_cross_disease_breadth;no_strong_ms_anchor;no_positive_perturbation_or_response_direction;no_high_confidence_directional_support	0			0.0				0.0		0.0	0.0		0.0	0.0	0.0	0.8644622684972323	0.0	0.0	-0.542089	0.0	0.0	0	0.0	UNRESOLVED	0	DESCRIPTIVE_GENE_SIGNAL	PARK_REVIEW				NO_REOPEN_INSUFFICIENT_CONVERGENCE	0.0	0	insufficient_independent_convergence_after_guardrails
DOK6	intracellular_other	NO_GO_NOT_REACHABLE_FIRST_CLASS	0.8605316263856078	0.0	1.7	0.0	0.0	1.0	weak_reachability;insufficient_cross_disease_breadth;no_strong_ms_anchor;no_positive_perturbation_or_response_direction;no_high_confidence_directional_support	0			0.0				0.0		0.0	1.0	UC	2.0	0.0	0.0	0.0069176227947076	1.0702108425707193	0.0	0.0	0.0	0.0	0	0.0	UNRESOLVED	0	DESCRIPTIVE_GENE_SIGNAL			NO_GO_WAVE62_TARGET_RESOLUTION			2.0	0	
WEE1	intracellular_other	NO_GO_NOT_REACHABLE_FIRST_CLASS	0.859098	0.5	0.0	0.0	0.5	0.0	weak_reachability;insufficient_cross_disease_breadth;no_strong_ms_anchor;no_positive_perturbation_or_response_direction;no_high_confidence_directional_support	0			0.0				0.0		0.0	0.0		0.0	0.0	0.0	1.0	0.0	0.0	-0.563608	0.0	0.0	0	0.0	UNRESOLVED	0	DESCRIPTIVE_GENE_SIGNAL	PARK_REVIEW				NO_REOPEN_INSUFFICIENT_CONVERGENCE	0.0	0	insufficient_independent_convergence_after_guardrails
MKNK1	intracellular_other	NO_GO_NOT_REACHABLE_FIRST_CLASS	0.846163	0.5	0.0	0.0	0.5	0.0	weak_reachability;insufficient_cross_disease_breadth;no_strong_ms_anchor;no_positive_perturbation_or_response_direction;no_high_confidence_directional_support	0			0.0				0.0		0.0	0.0		0.0	0.0	0.0	1.0	0.0	0.0	-0.615348	0.0	0.0	0	0.0	UNRESOLVED	0	DESCRIPTIVE_GENE_SIGNAL	PARK_REVIEW				NO_REOPEN_INSUFFICIENT_CONVERGENCE	0.0	0	insufficient_independent_convergence_after_guardrails
SLC12A5	intracellular_other	NO_GO_NOT_REACHABLE_FIRST_CLASS	0.7696565153040851	0.0	1.5	0.0	0.0	1.0	weak_reachability;insufficient_cross_disease_breadth;no_strong_ms_anchor;no_positive_perturbation_or_response_direction;no_high_confidence_directional_support	0			0.0				0.0		0.0	0.0		3.0	0.0	0.212399336566845	0.8621640409911141	1.7977101020272346	0.0	0.0	0.0	0.0	0	0.0	UNRESOLVED	0	DESCRIPTIVE_GENE_SIGNAL			NO_GO_WAVE62_TARGET_RESOLUTION			0.0	0	
CPE	intracellular_other	NO_GO_NOT_REACHABLE_FIRST_CLASS	0.740469342426074	0.0	1.5	0.0	0.0	1.0	weak_reachability;insufficient_cross_disease_breadth;no_strong_ms_anchor;no_positive_perturbation_or_response_direction;no_high_confidence_directional_support	0			0.0				0.0		0.0	0.0		3.0	0.0	0.039308821307892	0.977141320003932	1.6031289495071597	0.0	0.0	0.0	0.0	0	0.0	UNRESOLVED	0	DESCRIPTIVE_GENE_SIGNAL			NO_GO_WAVE62_TARGET_RESOLUTION			0.0	0	
GDF2	intracellular_other	NO_GO_NOT_REACHABLE_FIRST_CLASS	0.6589959352724706	0.0	1.5	0.0	0.0	1.0	weak_reachability;insufficient_cross_disease_breadth;no_strong_ms_anchor;no_positive_perturbation_or_response_direction;no_high_confidence_directional_support	0			0.0				0.0		0.0	0.0		3.0	0.0653644278645515	0.0	1.0	1.059972901816471	0.0	0.0	0.0	0.0	0	0.0	UNRESOLVED	0	DESCRIPTIVE_GENE_SIGNAL			NO_GO_WAVE62_TARGET_RESOLUTION			0.0	0	
ICAM4	intracellular_other	NO_GO_NOT_REACHABLE_FIRST_CLASS	0.6559751118302144	0.0	1.5	0.0	0.0	1.0	weak_reachability;insufficient_cross_disease_breadth;no_strong_ms_anchor;no_positive_perturbation_or_response_direction;no_high_confidence_directional_support	0			0.0				0.0		0.0	0.0		3.0	0.0	0.5971617511626217	0.0758834291402677	1.039834078868096	0.0	0.0	0.0	0.0	0	0.0	UNRESOLVED	0	DESCRIPTIVE_GENE_SIGNAL			NO_GO_WAVE62_TARGET_RESOLUTION			0.0	0	
CEP192	intracellular_other	NO_GO_NOT_REACHABLE_FIRST_CLASS	0.6550182233390227	0.0	1.5	0.0	0.0	1.0	weak_reachability;insufficient_cross_disease_breadth;no_strong_ms_anchor;no_positive_perturbation_or_response_direction;no_high_confidence_directional_support	0			0.0				0.0		0.0	0.0		3.0	0.0	0.1349907953546427	0.4558704490818855	1.0334548222601518	0.0	0.0	0.0	0.0	0	0.0	UNRESOLVED	0	DESCRIPTIVE_GENE_SIGNAL			NO_GO_WAVE62_TARGET_RESOLUTION			0.0	0	
PRKAA1	intracellular_other	NO_GO_NOT_REACHABLE_FIRST_CLASS	0.6509602406624344	0.0	1.5	0.0	0.0	1.0	weak_reachability;insufficient_cross_disease_breadth;no_strong_ms_anchor;no_positive_perturbation_or_response_direction;no_high_confidence_directional_support	0			0.0				0.0		0.0	0.0		3.0	0.0663758516311645	0.1520949427067552	0.1904652531796418	1.006401604416229	0.0	0.0	0.0	0.0	0	0.0	UNRESOLVED	0	DESCRIPTIVE_GENE_SIGNAL			NO_GO_WAVE62_TARGET_RESOLUTION			0.0	0	
NFKB1	intracellular_other	NO_GO_NOT_REACHABLE_FIRST_CLASS	0.6093970456004141	0.0	3.5	0.0	0.0	2.0	weak_reachability;no_strong_ms_anchor;no_positive_perturbation_or_response_direction;manual_or_prior_blocker;no_high_confidence_directional_support	0			0.0				0.0		0.0	7.0	AITD;AS;Crohn;PBC;Psoriasis;RA;UC	0.0	0.0	0.0	0.6530965209801629	0.6339803040027618	0.0	-3.9428	0.0	0.0	0	-0.0207445484518429	UNRESOLVED	0	DESCRIPTIVE_GENE_SIGNAL			NO_GO_WAVE62_TARGET_RESOLUTION		PARK_PRIOR_ART_OR_HOST_DEFENSE_PENALIZED	20.0	1	generic_nfkb_host_defense
LZTFL1	intracellular_other	NO_GO_NOT_REACHABLE_FIRST_CLASS	0.607904028892517	0.0	1.4	0.0	0.0	1.0	weak_reachability;insufficient_cross_disease_breadth;no_strong_ms_anchor;no_positive_perturbation_or_response_direction;no_high_confidence_directional_support	0			0.0				0.0		0.0	2.0	SLE;T1D	0.0	0.0	0.0867601244813638	0.8473651385860853	1.3860268592834473	0.0	0.0	0.0	0.0	0	0.0	UNRESOLVED	0	DESCRIPTIVE_GENE_SIGNAL			NO_GO_WAVE62_TARGET_RESOLUTION			8.0	0	
NLGN1	intracellular_other	NO_GO_NOT_REACHABLE_FIRST_CLASS	0.5314775139093397	0.0	1.4	0.0	0.0	1.0	weak_reachability;insufficient_cross_disease_breadth;no_strong_ms_anchor;no_positive_perturbation_or_response_direction;no_high_confidence_directional_support	0			0.0				0.0		0.0	2.0	Celiac;T1D	0.0	0.0	0.0	0.124869651124708	0.8765167593955994	0.0	0.0	0.0	0.0	0	0.0	UNRESOLVED	0	DESCRIPTIVE_GENE_SIGNAL			NO_GO_WAVE62_TARGET_RESOLUTION			8.0	0	
PCSK2	intracellular_other	NO_GO_NOT_REACHABLE_FIRST_CLASS	0.52025588452816	0.0	1.4	0.0	0.0	1.0	weak_reachability;insufficient_cross_disease_breadth;no_strong_ms_anchor;no_positive_perturbation_or_response_direction;no_high_confidence_directional_support	0			0.0				0.0		0.0	2.0	Celiac;T1D	0.0	0.0	0.0	1.0	0.8017058968544006	0.0	0.0	0.0	0.0	0	0.0	UNRESOLVED	0	DESCRIPTIVE_GENE_SIGNAL			NO_GO_WAVE62_TARGET_RESOLUTION			4.0	0	
ZNF395	intracellular_other	NO_GO_NOT_REACHABLE_FIRST_CLASS	0.5199507117271422	0.0	1.4	0.0	0.0	1.0	weak_reachability;insufficient_cross_disease_breadth;no_strong_ms_anchor;no_positive_perturbation_or_response_direction;no_high_confidence_directional_support	0			0.0				0.0		0.0	2.0	SLE;Sjogren	0.0	0.0	0.2127770215964641	0.65205146242616	0.7996714115142822	0.0	0.0	0.0	0.0	0	0.0		0	DESCRIPTIVE_GENE_SIGNAL			NO_GO_WAVE62_TARGET_RESOLUTION			4.0	0	
