entity	modality	source_file	evidence_label	p_value	effect	direction	status	note	used_for_joint_model	has_p_value
complement_lipid_axis	exploratory	analysis/v35_metabolic_sterol_setpoint/summary.json	v35_metabolic_sterol_setpoint			1	summary	"{""grounded_result"": ""supported_as_context_axis_not_intervention_grade"", ""hypothesis"": ""metabolic/sterol setpoint"", ""interpretation"": ""Metabolic/sterol state is a real context layer: V32 metabolic/inflammatory/STAT1 adjustment attenuates the monitorin"	True	False
hla_ii_apc	exploratory	analysis/v35_metabolic_sterol_setpoint/summary.json	v35_metabolic_sterol_setpoint			1	summary	"{""grounded_result"": ""supported_as_context_axis_not_intervention_grade"", ""hypothesis"": ""metabolic/sterol setpoint"", ""interpretation"": ""Metabolic/sterol state is a real context layer: V32 metabolic/inflammatory/STAT1 adjustment attenuates the monitorin"	True	False
layer_transfer_map	exploratory	analysis/v35_metabolic_sterol_setpoint/summary.json	v35_metabolic_sterol_setpoint			1	summary	"{""grounded_result"": ""supported_as_context_axis_not_intervention_grade"", ""hypothesis"": ""metabolic/sterol setpoint"", ""interpretation"": ""Metabolic/sterol state is a real context layer: V32 metabolic/inflammatory/STAT1 adjustment attenuates the monitorin"	True	False
metabolic_sterol	exploratory	analysis/v35_metabolic_sterol_setpoint/summary.json	v35_metabolic_sterol_setpoint			1	summary	"{""grounded_result"": ""supported_as_context_axis_not_intervention_grade"", ""hypothesis"": ""metabolic/sterol setpoint"", ""interpretation"": ""Metabolic/sterol state is a real context layer: V32 metabolic/inflammatory/STAT1 adjustment attenuates the monitorin"	True	False
apc_axis	exploratory	analysis/v35_lysosomal_apc_specificity/summary.json	v35_lysosomal_apc_specificity			1	summary	"{""grounded_result"": ""strong_within_mixscale_not_cross_modality_supported"", ""hypothesis"": ""lysosomal APC coupling specificity"", ""interpretation"": ""The GILT/lysosomal APC to IFN/APC pair is the strongest perturbation-module correlation among tested pai"	True	False
apc_hla_ifn_monitoring	exploratory	analysis/v35_lysosomal_apc_specificity/summary.json	v35_lysosomal_apc_specificity			1	summary	"{""grounded_result"": ""strong_within_mixscale_not_cross_modality_supported"", ""hypothesis"": ""lysosomal APC coupling specificity"", ""interpretation"": ""The GILT/lysosomal APC to IFN/APC pair is the strongest perturbation-module correlation among tested pai"	True	False
coupled_apc_axis	exploratory	analysis/v35_lysosomal_apc_specificity/summary.json	v35_lysosomal_apc_specificity			1	summary	"{""grounded_result"": ""strong_within_mixscale_not_cross_modality_supported"", ""hypothesis"": ""lysosomal APC coupling specificity"", ""interpretation"": ""The GILT/lysosomal APC to IFN/APC pair is the strongest perturbation-module correlation among tested pai"	True	False
ifn_apc	exploratory	analysis/v35_lysosomal_apc_specificity/summary.json	v35_lysosomal_apc_specificity			1	summary	"{""grounded_result"": ""strong_within_mixscale_not_cross_modality_supported"", ""hypothesis"": ""lysosomal APC coupling specificity"", ""interpretation"": ""The GILT/lysosomal APC to IFN/APC pair is the strongest perturbation-module correlation among tested pai"	True	False
lysosomal_apc	exploratory	analysis/v35_lysosomal_apc_specificity/summary.json	v35_lysosomal_apc_specificity			1	summary	"{""grounded_result"": ""strong_within_mixscale_not_cross_modality_supported"", ""hypothesis"": ""lysosomal APC coupling specificity"", ""interpretation"": ""The GILT/lysosomal APC to IFN/APC pair is the strongest perturbation-module correlation among tested pai"	True	False
v36_feature_multiplicity_stress	exploratory	analysis/v36_feature_multiplicity_stress/summary.json	v36_feature_multiplicity_stress			-1	summary	"{""features_at_max_auc"": 8, ""features_tested"": 76, ""max_auc_empirical_p"": 0.5, ""observed_max_auc"": 1.0, ""patients"": 9, ""permutation_fraction_max_ge_0_95"": 0.7063492063492064, ""total_label_permutations"": 126}"	True	False
apc_axis	perturbation	analysis/v35_lysosomal_apc_specificity/perturbation_module_pair_rankings.tsv	lysosomal_specificity_pair	0.0014992503748125	0.9017391304347826	-1	not_supported	rank=1	True	True
apc_hla_ifn_monitoring	perturbation	analysis/v35_lysosomal_apc_specificity/perturbation_module_pair_rankings.tsv	lysosomal_specificity_pair	0.0014992503748125	0.9017391304347826	-1	not_supported	rank=1	True	True
gilt_lysosomal_apc	perturbation	analysis/v35_lysosomal_apc_specificity/perturbation_module_pair_rankings.tsv	lysosomal_specificity_pair	0.0014992503748125	0.9017391304347826	-1	not_supported	rank=1	True	True
ifn_apc	perturbation	analysis/v35_lysosomal_apc_specificity/perturbation_module_pair_rankings.tsv	lysosomal_specificity_pair	0.0014992503748125	0.9017391304347826	-1	not_supported	rank=1	True	True
apc_axis	perturbation	analysis/v35_lysosomal_apc_specificity/perturbation_module_pair_rankings.tsv	lysosomal_specificity_pair	0.0014992503748125	0.8739130434782607	1	supported	rank=2	True	True
apc_hla_ifn_monitoring	perturbation	analysis/v35_lysosomal_apc_specificity/perturbation_module_pair_rankings.tsv	lysosomal_specificity_pair	0.0014992503748125	0.8739130434782607	1	supported	rank=2	True	True
coupled_apc_axis	perturbation	analysis/v35_lysosomal_apc_specificity/perturbation_module_pair_rankings.tsv	lysosomal_specificity_pair	0.0014992503748125	0.8739130434782607	1	supported	rank=2	True	True
hla_ii_apc	perturbation	analysis/v35_lysosomal_apc_specificity/perturbation_module_pair_rankings.tsv	lysosomal_specificity_pair	0.0014992503748125	0.8739130434782607	1	supported	rank=2	True	True
mif_cd74_receptor_state	perturbation	analysis/v35_lysosomal_apc_specificity/perturbation_module_pair_rankings.tsv	lysosomal_specificity_pair	0.0014992503748125	0.8739130434782607	1	supported	rank=2	True	True
apc_axis	perturbation	analysis/v35_lysosomal_apc_specificity/perturbation_module_pair_rankings.tsv	lysosomal_specificity_pair	0.0099950024987506	0.5878260869565216	1	supported	rank=3	True	True
apc_hla_ifn_monitoring	perturbation	analysis/v35_lysosomal_apc_specificity/perturbation_module_pair_rankings.tsv	lysosomal_specificity_pair	0.0099950024987506	0.5878260869565216	1	supported	rank=3	True	True
hla_ii_apc	perturbation	analysis/v35_lysosomal_apc_specificity/perturbation_module_pair_rankings.tsv	lysosomal_specificity_pair	0.0099950024987506	0.5878260869565216	1	supported	rank=3	True	True
ifn_apc	perturbation	analysis/v35_lysosomal_apc_specificity/perturbation_module_pair_rankings.tsv	lysosomal_specificity_pair	0.0099950024987506	0.5878260869565216	1	supported	rank=3	True	True
apc_axis	perturbation	analysis/v35_lysosomal_apc_specificity/perturbation_module_pair_rankings.tsv	lysosomal_specificity_pair	0.0149925037481259	0.5469565217391303	-1	not_supported	rank=4	True	True
apc_hla_ifn_monitoring	perturbation	analysis/v35_lysosomal_apc_specificity/perturbation_module_pair_rankings.tsv	lysosomal_specificity_pair	0.0149925037481259	0.5469565217391303	-1	not_supported	rank=4	True	True
gilt_lysosomal_apc	perturbation	analysis/v35_lysosomal_apc_specificity/perturbation_module_pair_rankings.tsv	lysosomal_specificity_pair	0.0149925037481259	0.5469565217391303	-1	not_supported	rank=4	True	True
hla_ii_apc	perturbation	analysis/v35_lysosomal_apc_specificity/perturbation_module_pair_rankings.tsv	lysosomal_specificity_pair	0.0149925037481259	0.5469565217391303	-1	not_supported	rank=4	True	True
apc_axis	perturbation	analysis/v35_lysosomal_apc_specificity/perturbation_module_pair_rankings.tsv	lysosomal_specificity_pair	0.0199900049975012	0.477391304347826	-1	not_supported	rank=5	True	True
coupled_apc_axis	perturbation	analysis/v35_lysosomal_apc_specificity/perturbation_module_pair_rankings.tsv	lysosomal_specificity_pair	0.0199900049975012	0.477391304347826	-1	not_supported	rank=5	True	True
gilt_lysosomal_apc	perturbation	analysis/v35_lysosomal_apc_specificity/perturbation_module_pair_rankings.tsv	lysosomal_specificity_pair	0.0199900049975012	0.477391304347826	-1	not_supported	rank=5	True	True
mif_cd74_receptor_state	perturbation	analysis/v35_lysosomal_apc_specificity/perturbation_module_pair_rankings.tsv	lysosomal_specificity_pair	0.0199900049975012	0.477391304347826	-1	not_supported	rank=5	True	True
apc_axis	perturbation	analysis/v35_lysosomal_apc_specificity/perturbation_module_pair_rankings.tsv	lysosomal_specificity_pair	0.0199900049975012	0.4765217391304347	1	supported	rank=6	True	True
apc_hla_ifn_monitoring	perturbation	analysis/v35_lysosomal_apc_specificity/perturbation_module_pair_rankings.tsv	lysosomal_specificity_pair	0.0199900049975012	0.4765217391304347	1	supported	rank=6	True	True
coupled_apc_axis	perturbation	analysis/v35_lysosomal_apc_specificity/perturbation_module_pair_rankings.tsv	lysosomal_specificity_pair	0.0199900049975012	0.4765217391304347	1	supported	rank=6	True	True
ifn_apc	perturbation	analysis/v35_lysosomal_apc_specificity/perturbation_module_pair_rankings.tsv	lysosomal_specificity_pair	0.0199900049975012	0.4765217391304347	1	supported	rank=6	True	True
mif_cd74_receptor_state	perturbation	analysis/v35_lysosomal_apc_specificity/perturbation_module_pair_rankings.tsv	lysosomal_specificity_pair	0.0199900049975012	0.4765217391304347	1	supported	rank=6	True	True
layer_transfer_map	failure_structure	analysis/v39_failure_structure_exclusion/v39_failure_catalogue.tsv	ZMIZ1 opposite-direction MS/Crohn decoupling	0.01		-1	supported	opposite_direction;transfer_invalid	True	True
zmiz1	failure_structure	analysis/v39_failure_structure_exclusion/v39_failure_catalogue.tsv	ZMIZ1 opposite-direction MS/Crohn decoupling	0.01		-1	supported	opposite_direction;transfer_invalid	True	True
chr1_kif21b_gpr25	failure_structure	analysis/v39_failure_structure_exclusion/v39_failure_catalogue.tsv	chr1 KIF21B/GPR25 locus resolves to real biology but hard target	0.01		-1	supported	hard_protective_direction;causal_gene_ambiguity;weak_modality_fit	True	True
gpr25	failure_structure	analysis/v39_failure_structure_exclusion/v39_failure_catalogue.tsv	chr1 KIF21B/GPR25 locus resolves to real biology but hard target	0.01		-1	supported	hard_protective_direction;causal_gene_ambiguity;weak_modality_fit	True	True
kif21b	failure_structure	analysis/v39_failure_structure_exclusion/v39_failure_catalogue.tsv	chr1 KIF21B/GPR25 locus resolves to real biology but hard target	0.01		-1	supported	hard_protective_direction;causal_gene_ambiguity;weak_modality_fit	True	True
protective_resilience_genetics	failure_structure	analysis/v39_failure_structure_exclusion/v39_failure_catalogue.tsv	chr1 KIF21B/GPR25 locus resolves to real biology but hard target	0.01		-1	supported	hard_protective_direction;causal_gene_ambiguity;weak_modality_fit	True	True
layer_transfer_map	failure_structure	analysis/v39_failure_structure_exclusion/v39_failure_catalogue.tsv	PTGER4 mixed shared/distinct signal closes naive transfer	0.01		-1	negative-established	mixed_signals;direction_conflict;transfer_invalid	True	True
ptger4	failure_structure	analysis/v39_failure_structure_exclusion/v39_failure_catalogue.tsv	PTGER4 mixed shared/distinct signal closes naive transfer	0.01		-1	negative-established	mixed_signals;direction_conflict;transfer_invalid	True	True
mhc_overlap_is_distinct_signal_not_simple_shared_biology	failure_structure	analysis/v39_failure_structure_exclusion/v39_failure_catalogue.tsv	MHC overlap is distinct-signal, not simple shared biology	0.01		-1	negative-established	distinct_causal_variants;overlap_not_mechanism	True	True
layer_transfer_map	failure_structure	analysis/v39_failure_structure_exclusion/v39_failure_catalogue.tsv	UC genetics vs treatment-response layer split	0.01		-1	supported	axis_mismatch;baseline_not_dynamic	True	True
apc_axis	failure_structure	analysis/v39_failure_structure_exclusion/v39_failure_catalogue.tsv	Crohn downstream IFN/APC convergence exceeds genetic proximity	0.01		-1	supported	axis_mismatch;downstream_context_dependence	True	True
apc_hla_ifn_monitoring	failure_structure	analysis/v39_failure_structure_exclusion/v39_failure_catalogue.tsv	Crohn downstream IFN/APC convergence exceeds genetic proximity	0.01		-1	supported	axis_mismatch;downstream_context_dependence	True	True
ifn_apc	failure_structure	analysis/v39_failure_structure_exclusion/v39_failure_catalogue.tsv	Crohn downstream IFN/APC convergence exceeds genetic proximity	0.01		-1	supported	axis_mismatch;downstream_context_dependence	True	True
layer_transfer_map	failure_structure	analysis/v39_failure_structure_exclusion/v39_failure_catalogue.tsv	Crohn downstream IFN/APC convergence exceeds genetic proximity	0.01		-1	supported	axis_mismatch;downstream_context_dependence	True	True
layer_transfer_map	failure_structure	analysis/v39_failure_structure_exclusion/v39_failure_catalogue.tsv	RA pregnancy comparator but blood APC treatment-response nontransfer	0.01		-1	supported	compartment_mismatch;context_dependence	True	True
postpartum_apc_split	failure_structure	analysis/v39_failure_structure_exclusion/v39_failure_catalogue.tsv	RA pregnancy comparator but blood APC treatment-response nontransfer	0.01		-1	supported	compartment_mismatch;context_dependence	True	True
apc_axis	failure_structure	analysis/v39_failure_structure_exclusion/v39_failure_catalogue.tsv	Sjogren antigen-presentation but not lysosomal/APC lesion-rim transfer	0.01		-1	supported	compartment_mismatch;module_specificity_failure	True	True
layer_transfer_map	failure_structure	analysis/v39_failure_structure_exclusion/v39_failure_catalogue.tsv	Sjogren antigen-presentation but not lysosomal/APC lesion-rim transfer	0.01		-1	supported	compartment_mismatch;module_specificity_failure	True	True
lysosomal_apc	failure_structure	analysis/v39_failure_structure_exclusion/v39_failure_catalogue.tsv	Sjogren antigen-presentation but not lysosomal/APC lesion-rim transfer	0.01		-1	supported	compartment_mismatch;module_specificity_failure	True	True
no_load_bearing_invariant_found_in_v26	failure_structure	analysis/v39_failure_structure_exclusion/v39_failure_catalogue.tsv	No load-bearing invariant found in V26	0.01		-1	negative-established	invariance_not_supported;underpowered_modality_count	True	True
broad_simulator	failure_structure	analysis/v39_failure_structure_exclusion/v39_failure_catalogue.tsv	No validated broad immune-state simulator from held data	0.01		-1	negative-established	generalization_failure;heldout_validation_failure;scope_too_broad	True	True
coupled_apc_axis	failure_structure	analysis/v39_failure_structure_exclusion/v39_failure_catalogue.tsv	Coupled-axis successor rule does not beat scalar	0.01		-1	negative-established	complexity_no_improvement;small_n_overfit_risk	True	True
locked_v7_general_cross_disease_baseline_fallback_killed	failure_structure	analysis/v39_failure_structure_exclusion/v39_failure_catalogue.tsv	Locked V7 general cross-disease baseline fallback killed	0.01		-1	negative-established	baseline_not_dynamic;cross_disease_generalization_failure	True	True
chr1_kif21b_gpr25	failure_structure	analysis/v39_failure_structure_exclusion/v39_failure_catalogue.tsv	GPR25 demoted from protected favorite	0.01		-1	negative-established	causal_gene_ambiguity;weak_expression_support;hard_protective_direction;immature_chemical_matter	True	True
gpr25	failure_structure	analysis/v39_failure_structure_exclusion/v39_failure_catalogue.tsv	GPR25 demoted from protected favorite	0.01		-1	negative-established	causal_gene_ambiguity;weak_expression_support;hard_protective_direction;immature_chemical_matter	True	True
protective_resilience_genetics	failure_structure	analysis/v39_failure_structure_exclusion/v39_failure_catalogue.tsv	GPR25 demoted from protected favorite	0.01		-1	negative-established	causal_gene_ambiguity;weak_expression_support;hard_protective_direction;immature_chemical_matter	True	True
metabolic_sterol	failure_structure	analysis/v39_failure_structure_exclusion/v39_failure_catalogue.tsv	NAMPT/eNAMPT not reactivated as target	0.01		-1	negative-established	marker_not_driver;weak_genetic_support;prior_art_not_enough	True	True
chr1_kif21b_gpr25	failure_structure	analysis/v39_failure_structure_exclusion/v39_failure_catalogue.tsv	ZFP36L1 chr14 parked	0.2		-1	provisional	subthreshold_coloc;missing_qtl_direction	True	True
zfp36l1	failure_structure	analysis/v39_failure_structure_exclusion/v39_failure_catalogue.tsv	ZFP36L1 chr14 parked	0.2		-1	provisional	subthreshold_coloc;missing_qtl_direction	True	True
