gene	call	fresh_score	support_channels	ms	broad_cell_state	response	genetics	perturbation_or_model	modality	ms_delta_log2	ms_p	ms_fdr	broad_positive_disease_count	broad_positive_diseases	response_contexts	strong_l2g_disease_count	strong_qtl_coloc_disease_count	wave55_genetic_disease_count	blocker_flag	blocker_text
OSBPL7	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	-0.4639123545430355	0.1192171377077125	0.8989378106274888	0		0	0	0	0	False	    
OSBPL9	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.1244900512897686	0.5027249565454204	0.9294396690976552	0		0	0	0	0	False	    
OSER1	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.1159844721734657	0.6476805107956133	0.9532107136523256	0		0	0	0	0	False	    
OSER1-AS1	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.9229585044029882	0.2093483649448324	0.8993702893651148	0		0	0	0	0	False	    
OSGIN2	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.3645529374160912	0.2092534463636093	0.8993702893651148	0		0	0	0	0	False	    
OSMR-AS1	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
OSMR-DT	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
OSR1	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
OSR2	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.5299547922503649	0.5271990324402223	0.9357323188472788	0		0	0	0	0	False	    
OSTCP1	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	-1.6719412582911752	0.1332020192756941	0.8989378106274888	0		0	0	0	0	False	    
OSTN	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
OSTN-AS1	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
OTC	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
OTOA	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	-0.9551055659351784	0.4522017274720882	0.9226676071654472	0		0	0	0	0	False	    
OTOF	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
OTOG	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
OTOGL	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
OTOL1	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
OTOP1	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
OTOP2	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
OTOP3	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
OTOR	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
OTOS	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
OTP	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
OTT	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
OTUD1	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0882357080766755	0.7775970041997905	0.9737243919138366	0		0	0	0	0	False	    
OTUD3	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	-0.3188519234862799	0.1732073465484475	0.8993702893651148	0		0	0	0	0	False	    
OTUD5	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	-0.0834232892986381	0.6328286873987327	0.951174723850922	0		0	0	0	0	False	    
OTUD6A	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
OTUD7A	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.4079597660355776	0.6863796304996927	0.9630204902089984	0		0	0	0	0	False	    
OTUD7B	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	-0.0264936850934827	0.9743070967518788	0.9978591419243252	0		0	0	0	0	False	    
OTULIN-DT	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
OTULINL	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
OTX1	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	-1.1834779515162142	0.2919866670823582	0.9055783835864206	0		0	0	0	0	False	    
OTX2	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
OTX2-AS1	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
OVAAL	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
OVCA2	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0844182483285571	0.7639469079037706	0.9722541279530303	0		0	0	0	0	False	    
OVCH1	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
OVCH2	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
OVGP1	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	-0.0720559768442674	0.8797438476014801	0.9829226075383348	0		0	0	0	0	False	    
OVOL1	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.61019471414403	0.160331916659303	0.8989378106274888	0		0	0	0	0	False	    
OVOL1-AS1	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
OVOL2	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
OVOL3	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
OXCT2	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	-0.4037488600913876	0.7261071678855783	0.9677805697088556	0		0	0	0	0	False	    
OXCT2A	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
OXCT2B	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
OXCT2P1	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.1429421606851866	0.9046561165124706	0.985602645212682	0		0	0	0	0	False	    
OXGR1	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	-0.4771630777424018	0.6854884679574687	0.9625330737114284	0		0	0	0	0	False	    
OXR1-AS1	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
OXT	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
OXTR	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.3355905166503228	0.7372244105131802	0.9693303715651268	0		0	0	0	0	False	    
P2RX1	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	-0.9241118752059592	0.3433980345092757	0.9141270983319502	0		0	0	0	0	False	    
P2RX2	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
P2RX3	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
P2RX5	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	-0.6612720547463788	0.5845758341325996	0.9464449594593544	0		0	0	0	0	False	    
P2RX5-TAX1BP3	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	-0.7564650826860273	0.5730880470240928	0.9431647247323408	0		0	0	0	0	False	    
P2RX6	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	-1.0558785568553162	0.2519324501180864	0.9004758652001262	0		0	0	0	0	False	    
P2RY12	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	-0.4375588954213665	0.506942324538223	0.9316383263433646	0		0	0	0	0	False	    
P2RY13	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	-0.1522889776344449	0.7214547366174235	0.9677414401546712	0		0	0	0	0	False	    
P2RY4	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
P3H1	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	-0.243519044547197	0.1846062244572249	0.8993702893651148	0		0	0	0	0	False	    
P3H2-AS1	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
P3H3	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	-1.9588799981561489	0.1032573784136123	0.8989378106274888	0		0	0	0	0	False	    
P3H4	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.2745178993361805	0.7949902431614242	0.9754873976997136	0		0	0	0	0	False	    
P4HA1	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0939719264644693	0.8707454513950519	0.9807489037300864	0		0	0	0	0	False	    
P4HA2	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	-0.1279708201172464	0.9269745129960336	0.990408833406964	0		0	0	0	0	False	    
P4HA2-AS1	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	-0.2057524720001666	0.8562887639542397	0.9792242397610516	0		0	0	0	0	False	    
P4HA3-AS1	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
P4HTM	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	-0.2421064409208595	0.4377557138394806	0.9214560346888634	0		0	0	0	0	False	    
PA2G4P4	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	-0.5896985988329595	0.1573880537092969	0.8989378106274888	0		0	0	0	0	False	    
PABIR3	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
PABPC1L2A	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
PABPC1L2B	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
PABPC2	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
PABPC3	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.6896326122678191	0.256589782710849	0.9037679420388188	0		0	0	0	0	False	    
PABPC4-AS1	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
PABPC4L	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	-0.6576055484972765	0.5572153159794241	0.9400692267108076	0		0	0	0	0	False	    
PABPC5	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	-1.4153114968537572	0.0795990896591443	0.8989378106274888	0		0	0	0	0	False	    
PABPC5-AS1	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
PABPC6	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
PABPN1	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	-0.7321557627957986	0.002197665227642	0.8344760564031432	0		0	0	0	0	False	    
PABPN1L	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
PACERR	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	-1.6264573716496686	0.1321627680046283	0.8989378106274888	0		0	0	0	0	False	    
PACRG	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	-2.475819934893253	0.0471447122237107	0.8744776374054363	0		0	0	0	0	False	    
PACRG-AS1	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	-0.3423221103552272	0.7268107891156833	0.9677805697088556	0		0	0	0	0	False	    
PACRG-AS3	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	-1.1964677889389188	0.2858185676245209	0.9055783835864206	0		0	0	0	0	False	    
PACS2	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	-0.4030063901348679	0.0455703628865175	0.8720558158456704	0		0	0	0	0	False	    
PACSIN1	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
PACSIN3	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	-0.9785078359465488	0.351582694942912	0.9141270983319502	0		0	0	0	0	False	    
PADI2	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.1865527579655506	0.4142898792982392	0.9185195974256102	0		0	0	0	0	False	    
PADI3	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
PADI4	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	-0.6242967190225044	0.5802123133951973	0.9459142300413704	0		0	0	0	0	False	    
PADI6	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	-0.1650547457041066	0.8316369745653894	0.9761732664217524	0		0	0	0	0	False	    
PAEP	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
PAGE1	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
PAGE2	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
PAGE2B	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
PAGE5	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
PAGR1A	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
PAIP1	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.2133613837043828	0.1991557296313212	0.8993702893651148	0		0	0	0	0	False	    
PAIP2	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.124965891531863	0.4936361177819349	0.9271619615463814	0		0	0	0	0	False	    
PAK3	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
PAK5	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
PAK6	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	-3.131544072337312	0.002020593825867	0.8344760564031432	0		0	0	0	0	False	    
PAK7	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
PALM	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	-1.160904784616319	0.2270941396206555	0.8993702893651148	0		0	0	0	0	False	    
PALM2	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	-0.6717921823118707	0.5366127356755787	0.937185466508798	0		0	0	0	0	False	    
PALM2-AKAP2	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	-0.2348542287769528	0.7089451627405926	0.9669212366619434	0		0	0	0	0	False	    
PALM2AKAP2	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
PALM3	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
PALS2	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
PAMR1	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	-2.08703900843206	0.1579499540519352	0.8989378106274888	0		0	0	0	0	False	    
PAN2	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	-0.3003406135703255	0.1021008461340583	0.8989378106274888	0		0	0	0	0	False	    
PAN3	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.1402769271027146	0.4412234898946012	0.9214560346888634	0		0	0	0	0	False	    
PAN3-AS1	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	-0.5891431487861833	0.5155758482533187	0.934349036452764	0		0	0	0	0	False	    
PANCR	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
PANDAR	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	-0.1195625917581937	0.8941505556737444	0.9842134382901514	0		0	0	0	0	False	    
PANK2-AS1	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
PANK3	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	-0.1713267653927577	0.3126768382738666	0.9105809632001528	0		0	0	0	0	False	    
PANTR1	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
PANX2	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	-0.5698236647941255	0.6022094818930337	0.9466965949245808	0		0	0	0	0	False	    
PANX3	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
PAOX	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	-0.4682115642854052	0.2170390688145673	0.8993702893651148	0		0	0	0	0	False	    
PAPD4	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.2329539025340867	0.0760835245224314	0.8989378106274888	0		0	0	0	0	False	    
PAPD5	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0567744662610518	0.832746208670429	0.9761732664217524	0		0	0	0	0	False	    
PAPD7	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	-0.2071837106218215	0.5276618474890921	0.9357323188472788	0		0	0	0	0	False	    
PAPL	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
PAPLN-AS1	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
PAPOLA-DT	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
PAPOLB	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.2730935077566667	0.7697290566498397	0.9733233960040236	0		0	0	0	0	False	    
PAPOLG	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0053866564585778	0.9879500680642872	0.9992380443970746	0		0	0	0	0	False	    
PAPPA-AS1	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
PAPPA-AS2	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
PAPPA2	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
PAQR3	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.1591935392357246	0.4111351642437987	0.918285049569566	0		0	0	0	0	False	    
PAQR5	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.4162614168495304	0.413906074408765	0.9183925740652008	0		0	0	0	0	False	    
PAQR5-DT	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
PAQR9	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
PAQR9-AS1	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
PARAIL	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
PARD3	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0811973195248985	0.9448236103277968	0.9944057947422876	0		0	0	0	0	False	    
PARD3-AS1	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
PARD3-DT	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
PARD6G	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.3040264409941917	0.7087679982670212	0.9669212366619434	0		0	0	0	0	False	    
PARGP1	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	-1.374380740584077	0.1690666061864958	0.8989378106274888	0		0	0	0	0	False	    
PARK2	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	-0.6268126309233892	0.5469407303820574	0.9390010612097776	0		0	0	0	0	False	    
PARL	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0008860025420407	0.998289846215338	0.999536131442628	0		0	0	0	0	False	    
PARM1-AS1	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
PARP15	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	-0.2878001368790901	0.571535918704395	0.9431647247323408	0		0	0	0	0	False	    
PARTICL	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.5053758158500541	0.5129373247593761	0.9332978316907056	0		0	0	0	0	False	    
PARVB	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.286671969343967	0.5288026522800582	0.9357323188472788	0		0	0	0	0	False	    
PASD1	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
PATE2	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
PATE4	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
PATJ-DT	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
PATL1	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.1413190943043538	0.35042445640784	0.9141270983319502	0		0	0	0	0	False	    
PAUPAR	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
PAWR	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.1609637936663848	0.8992173967716727	0.9847461495953936	0		0	0	0	0	False	    
PAX1	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
PAX2	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
PAX3	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
PAX4	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
PAX5	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
PAX6	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	-0.3384758711706102	0.781691371464931	0.9745041645639924	0		0	0	0	0	False	    
PAX7	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
PAX8	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	1.2472572479905617	0.1672242259682815	0.8989378106274888	0		0	0	0	0	False	    
PAX8-AS1	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	1.034453929223778	0.3989218148616835	0.9157809859344704	0		0	0	0	0	False	    
PAXBP1	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0467605530842902	0.7691253683004812	0.9733233960040236	0		0	0	0	0	False	    
PAXBP1-AS1	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	-0.1312010291171423	0.7421482657770052	0.9695483591044076	0		0	0	0	0	False	    
PAXIP1	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0133197706764782	0.9631609337815428	0.9958845628553412	0		0	0	0	0	False	    
PAXIP1-AS1	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	-0.5259293910000844	0.522373856882148	0.9352591033176444	0		0	0	0	0	False	    
PBLD1	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
PBOV1	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
PBP2	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
PBSN	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
PBX1-AS1	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
PBX3	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	-0.1124554060269353	0.6964042279199842	0.9646161727383372	0		0	0	0	0	False	    
PCA3	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
PCARE	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
PCAT14	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
PCAT18	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
PCAT4	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
PCAT5	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
PCAT7	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0	1.0	1.0	0		0	0	0	0	False	    
PCBD1	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.0154439813336022	0.956023722610499	0.995447887770418	0		0	0	0	0	False	    
PCBP1-AS1	NO_GO_FRESH_SCAN	0.0	0	False	False	False	False	False	False	0.542942392803571	0.518463731934381	0.9350799934355604	0		0	0	0	0	False	    
