gene	wave34_score	wave34_call	failed_gates	gwas_catalog_trait_count	gwas_catalog_min_p	gwas_catalog_traits	local_positive_disease_count	local_negative_disease_count	positive_diseases	residual_retained_disease_count	ms_anchor	ms_wm_delta_log2	ms_wm_p	genetics_ready_score	ot_n_diseases_score_ge_0_5	gtex_n_relevant_tissues_with_significant_cis_eqtl	druggable_activity_count	chembl_target_id	chembl_pref_name	chembl_target_type	chembl_best_nM	clinicaltrials_autoimmune_count	europepmc_autoimmune_hit_count	perturbation_or_model_support	foundation_rescue_recommendation	foundation_real_perturbation_alignment_call	manual_blocker_class	manual_blocker_text_wave34	proxy_call	primary_blocker
NRXN1-DT	2.0	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	gate_genetic_breadth;gate_local_cell_state;gate_druggable_surface;gate_perturbation_or_model	1	2e-07	Response to tocilizumab in rheumatoid arthritis	0.0	0.0		0.0	False						0.0					0.0	0.0	False						
NRXN3	2.0	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	gate_genetic_breadth;gate_local_cell_state;gate_druggable_surface;gate_perturbation_or_model	1	3e-06	Crohn's disease	0.0	0.0		0.0	False	-0.3311352425531102	0.7436398377296074				0.0					0.0	0.0	False						
NT5C2	2.0	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	gate_genetic_breadth;gate_local_cell_state;gate_druggable_surface;gate_perturbation_or_model	1	1e-08	Systemic lupus erythematosus	0.0	0.0		0.0	False	0.1261903063368894	0.5727648028197453				0.0					0.0	0.0	False						
NTM-AS1	2.0	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	gate_genetic_breadth;gate_local_cell_state;gate_druggable_surface;gate_perturbation_or_model	1	3e-06	Interstitial lung diseases in rheumatoid arthritis	0.0	0.0		0.0	False						0.0					0.0	0.0	False						
NTRK1	2.0	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	gate_genetic_breadth;gate_local_cell_state;gate_druggable_surface;gate_perturbation_or_model	1	5e-09	Rheumatoid arthritis	0.0	0.0		0.0	False						0.0					0.0	0.0	False						
NTRK3	2.0	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	gate_genetic_breadth;gate_local_cell_state;gate_druggable_surface;gate_perturbation_or_model	1	2e-06	Crohn's disease (Tractor method with African ancestry)	0.0	0.0		0.0	False	0.2574942672999798	0.8263404433391577				0.0					0.0	0.0	False						
NUP88	2.0	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	gate_genetic_breadth;gate_local_cell_state;gate_druggable_surface;gate_perturbation_or_model	1	2e-09	Rheumatoid arthritis	0.0	0.0		0.0	False	-0.3205925617871585	0.2367009410784136				0.0					0.0	0.0	False						
NUS1P4	2.0	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	gate_genetic_breadth;gate_local_cell_state;gate_druggable_surface;gate_perturbation_or_model	1	2e-12	Ulcerative colitis (chronic) (PheCode 555.21)	0.0	0.0		0.0	False						0.0					0.0	0.0	False						
NUTF2P8	2.0	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	gate_genetic_breadth;gate_local_cell_state;gate_druggable_surface;gate_perturbation_or_model	1	2e-06	Depression in multiple sclerosis (pre-diagnosis)	0.0	0.0		0.0	False						0.0					0.0	0.0	False						
NXPH1	2.0	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	gate_genetic_breadth;gate_local_cell_state;gate_druggable_surface;gate_perturbation_or_model	1	3e-06	Crohn's disease (Tractor method with African ancestry)	0.0	0.0		0.0	False						0.0					0.0	0.0	False						
NXPH2	2.0	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	gate_genetic_breadth;gate_local_cell_state;gate_druggable_surface;gate_perturbation_or_model	1	1e-06	Ulcerative colitis (Tractor method with European ancestry)	0.0	0.0		0.0	False						0.0					0.0	0.0	False						
OCA2	2.0	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	gate_genetic_breadth;gate_local_cell_state;gate_druggable_surface;gate_perturbation_or_model	1	9e-14	Vitiligo	0.0	0.0		0.0	False	-2.637545550362138	0.0173314765991388				0.0					0.0	0.0	False						
OCIAD1	2.0	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	gate_genetic_breadth;gate_local_cell_state;gate_druggable_surface;gate_perturbation_or_model	1	3e-08	COVID-19 hospitalization or rheumatoid arthritis (MTAG)	0.0	0.0		0.0	False	-0.1625919790616929	0.3291958948766552				0.0					0.0	0.0	False						
OFCC1	2.0	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	gate_genetic_breadth;gate_local_cell_state;gate_druggable_surface;gate_perturbation_or_model	1	3e-07	Ulcerative colitis (Tractor method with European ancestry)	0.0	0.0		0.0	False						0.0					0.0	0.0	False						
OIP5	2.0	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	gate_genetic_breadth;gate_local_cell_state;gate_druggable_surface;gate_perturbation_or_model	1	3e-07	Ulcerative colitis	0.0	0.0		0.0	False	-1.621199246800098	0.093702662110396				0.0					0.0	0.0	False						
OPN1SW	2.0	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	gate_genetic_breadth;gate_local_cell_state;gate_druggable_surface;gate_perturbation_or_model	1	3e-08	Systemic lupus erythematosus (MTAG)	0.0	0.0		0.0	False						0.0					0.0	0.0	False						
OPRM1	2.0	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	gate_genetic_breadth;gate_local_cell_state;gate_druggable_surface;gate_perturbation_or_model	1	6e-06	Atopic dermatitis	0.0	0.0		0.0	False						0.0					0.0	0.0	False						
OR10AA1P	2.0	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	gate_genetic_breadth;gate_local_cell_state;gate_druggable_surface;gate_perturbation_or_model	1	6e-09	Type 1 diabetes with low genetic risk score	0.0	0.0		0.0	False						0.0					0.0	0.0	False						
OR10H2	2.0	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	gate_genetic_breadth;gate_local_cell_state;gate_druggable_surface;gate_perturbation_or_model	1	1e-06	Osteonecrosis in systemic lupus erythematosus	0.0	0.0		0.0	False						0.0					0.0	0.0	False						
OR11A1	2.0	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	gate_genetic_breadth;gate_local_cell_state;gate_druggable_surface;gate_perturbation_or_model	1	1e-14	Psoriasis	0.0	0.0		0.0	False						0.0					0.0	0.0	False						
OR12D2	2.0	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	gate_genetic_breadth;gate_local_cell_state;gate_druggable_surface;gate_perturbation_or_model	1	2e-35	Rheumatoid arthritis or type 1 diabetes	0.0	0.0		0.0	False						0.0					0.0	0.0	False						
OR14J1	2.0	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	gate_genetic_breadth;gate_local_cell_state;gate_druggable_surface;gate_perturbation_or_model	1	1e-23	Psoriasis	0.0	0.0		0.0	False						0.0					0.0	0.0	False						
OR2AH1P	2.0	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	gate_genetic_breadth;gate_local_cell_state;gate_druggable_surface;gate_perturbation_or_model	1	8e-11	Inflammatory bowel disease	0.0	0.0		0.0	False						0.0					0.0	0.0	False						
OR2K2	2.0	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	gate_genetic_breadth;gate_local_cell_state;gate_druggable_surface;gate_perturbation_or_model	1	2e-06	Crohn's disease (Tractor method with African ancestry)	0.0	0.0		0.0	False						0.0					0.0	0.0	False						
OR2N1P	2.0	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	gate_genetic_breadth;gate_local_cell_state;gate_druggable_surface;gate_perturbation_or_model	1	4e-15	Psoriasis	0.0	0.0		0.0	False						0.0					0.0	0.0	False						
OR2W1	2.0	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	gate_genetic_breadth;gate_local_cell_state;gate_druggable_surface;gate_perturbation_or_model	1	2e-06	Type 1 diabetes (age at diagnosis)	0.0	0.0		0.0	False						0.0					0.0	0.0	False						
OR2W4P	2.0	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	gate_genetic_breadth;gate_local_cell_state;gate_druggable_surface;gate_perturbation_or_model	1	1e-12	Psoriasis	0.0	0.0		0.0	False						0.0					0.0	0.0	False						
OR2W5	2.0	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	gate_genetic_breadth;gate_local_cell_state;gate_druggable_surface;gate_perturbation_or_model	1	6e-06	Inflammatory skin disease	0.0	0.0		0.0	False						0.0					0.0	0.0	False						
OR2W5P	2.0	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	gate_genetic_breadth;gate_local_cell_state;gate_druggable_surface;gate_perturbation_or_model	1	6e-06	Inflammatory skin disease	0.0	0.0		0.0	False						0.0					0.0	0.0	False						
OR2Z1	2.0	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	gate_genetic_breadth;gate_local_cell_state;gate_druggable_surface;gate_perturbation_or_model	1	4e-08	Atopic dermatitis	0.0	0.0		0.0	False						0.0					0.0	0.0	False						
OR4A15	2.0	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	gate_genetic_breadth;gate_local_cell_state;gate_druggable_surface;gate_perturbation_or_model	1	7e-06	Systemic lupus erythematosus	0.0	0.0		0.0	False						0.0					0.0	0.0	False						
OR4F28P	2.0	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	gate_genetic_breadth;gate_local_cell_state;gate_druggable_surface;gate_perturbation_or_model	1	3e-06	Ulcerative colitis (Tractor method with African ancestry)	0.0	0.0		0.0	False						0.0					0.0	0.0	False						
OR5AZ1P	2.0	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	gate_genetic_breadth;gate_local_cell_state;gate_druggable_surface;gate_perturbation_or_model	1	1e-06	Rheumatoid arthritis	0.0	0.0		0.0	False						0.0					0.0	0.0	False						
OR5B12	2.0	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	gate_genetic_breadth;gate_local_cell_state;gate_druggable_surface;gate_perturbation_or_model	1	9e-06	Ulcerative colitis	0.0	0.0		0.0	False						0.0					0.0	0.0	False						
OR5B2	2.0	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	gate_genetic_breadth;gate_local_cell_state;gate_druggable_surface;gate_perturbation_or_model	1	9e-06	Ulcerative colitis	0.0	0.0		0.0	False						0.0					0.0	0.0	False						
OR5BD1P	2.0	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	gate_genetic_breadth;gate_local_cell_state;gate_druggable_surface;gate_perturbation_or_model	1	1e-06	Rheumatoid arthritis	0.0	0.0		0.0	False						0.0					0.0	0.0	False						
OR6J1	2.0	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	gate_genetic_breadth;gate_local_cell_state;gate_druggable_surface;gate_perturbation_or_model	1	4e-14	Vitiligo (PheCode 694.1)	0.0	0.0		0.0	False						0.0					0.0	0.0	False						
OR7E31P	2.0	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	gate_genetic_breadth;gate_local_cell_state;gate_druggable_surface;gate_perturbation_or_model	1	5e-06	Response to cyclophosphamide in systemic lupus erythematosus with lupus nephritis	0.0	0.0		0.0	False						0.0					0.0	0.0	False						
OR7E59P	2.0	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	gate_genetic_breadth;gate_local_cell_state;gate_druggable_surface;gate_perturbation_or_model	1	2e-06	Crohn's disease (Tractor method with African ancestry)	0.0	0.0		0.0	False						0.0					0.0	0.0	False						
OR9K2	2.0	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	gate_genetic_breadth;gate_local_cell_state;gate_druggable_surface;gate_perturbation_or_model	1	2e-10	Atopic dermatitis	0.0	0.0		0.0	False						0.0					0.0	0.0	False						
OR9Q1	2.0	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	gate_genetic_breadth;gate_local_cell_state;gate_druggable_surface;gate_perturbation_or_model	1	5e-06	Ulcerative colitis (Tractor method with European ancestry)	0.0	0.0		0.0	False						0.0					0.0	0.0	False						
OR9R1P	2.0	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	gate_genetic_breadth;gate_local_cell_state;gate_druggable_surface;gate_perturbation_or_model	1	2e-10	Atopic dermatitis	0.0	0.0		0.0	False						0.0					0.0	0.0	False						
OSTF1P1	2.0	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	gate_genetic_breadth;gate_local_cell_state;gate_druggable_surface;gate_perturbation_or_model	1	1e-06	Bone mineral density (lumbar spine) in inflammatory bowel disease	0.0	0.0		0.0	False						0.0					0.0	0.0	False						
OSTN	2.0	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	gate_genetic_breadth;gate_local_cell_state;gate_druggable_surface;gate_perturbation_or_model	1	2e-07	Psoriasis	0.0	0.0		0.0	False						0.0					0.0	0.0	False						
OTX2	2.0	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	gate_genetic_breadth;gate_local_cell_state;gate_druggable_surface;gate_perturbation_or_model	1	8e-07	Type 1 diabetes nephropathy	0.0	0.0		0.0	False						0.0					0.0	0.0	False						
OTX2P1	2.0	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	gate_genetic_breadth;gate_local_cell_state;gate_druggable_surface;gate_perturbation_or_model	1	6e-06	Ankylosing spondylitis	0.0	0.0		0.0	False						0.0					0.0	0.0	False						
OVOL1-AS1	2.0	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	gate_genetic_breadth;gate_local_cell_state;gate_druggable_surface;gate_perturbation_or_model	1	6e-11	Atopic dermatitis	0.0	0.0		0.0	False						0.0					0.0	0.0	False						
OVOL2	2.0	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	gate_genetic_breadth;gate_local_cell_state;gate_druggable_surface;gate_perturbation_or_model	1	6e-06	Inflammatory bowel disease (Tractor method with European ancestry)	0.0	0.0		0.0	False						0.0					0.0	0.0	False						
P2RX5	2.0	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	gate_genetic_breadth;gate_local_cell_state;gate_druggable_surface;gate_perturbation_or_model	1	9e-06	Crohn's disease (Tractor method with African ancestry)	0.0	0.0		0.0	False	-0.6612720547463788	0.5845758341325996				0.0					0.0	0.0	False						
PA2G4P2	2.0	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	gate_genetic_breadth;gate_local_cell_state;gate_druggable_surface;gate_perturbation_or_model	1	2e-11	Ulcerative colitis (chronic) (PheCode 555.21)	0.0	0.0		0.0	False						0.0					0.0	0.0	False						
PA2G4P5	2.0	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	gate_genetic_breadth;gate_local_cell_state;gate_druggable_surface;gate_perturbation_or_model	1	4e-06	Interstitial lung diseases in rheumatoid arthritis	0.0	0.0		0.0	False						0.0					0.0	0.0	False						
PACSIN1	2.0	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	gate_genetic_breadth;gate_local_cell_state;gate_druggable_surface;gate_perturbation_or_model	1	1e-07	Inflammatory bowel disease	0.0	0.0		0.0	False						0.0					0.0	0.0	False						
PADI3	2.0	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	gate_genetic_breadth;gate_local_cell_state;gate_druggable_surface;gate_perturbation_or_model	1	3e-06	Rheumatoid arthritis	0.0	0.0		0.0	False						0.0					0.0	0.0	False						
PAK5	2.0	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	gate_genetic_breadth;gate_local_cell_state;gate_druggable_surface;gate_perturbation_or_model	1	1e-06	Psoriasis	0.0	0.0		0.0	False						0.0					0.0	0.0	False						
PAK7	2.0	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	gate_genetic_breadth;gate_local_cell_state;gate_druggable_surface;gate_perturbation_or_model	1	1e-06	Psoriasis	0.0	0.0		0.0	False						0.0					0.0	0.0	False						
PALM2	2.0	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	gate_genetic_breadth;gate_local_cell_state;gate_druggable_surface;gate_perturbation_or_model	1	3e-06	Decreased low contrast letter acuity in multiple sclerosis	0.0	0.0		0.0	False						0.0					0.0	0.0	False						
PALM2-AKAP	2.0	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	gate_genetic_breadth;gate_local_cell_state;gate_druggable_surface;gate_perturbation_or_model	1	3e-06	Decreased low contrast letter acuity in multiple sclerosis	0.0	0.0		0.0	False						0.0					0.0	0.0	False						
PALM2AKAP2	2.0	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	gate_genetic_breadth;gate_local_cell_state;gate_druggable_surface;gate_perturbation_or_model	1	3e-06	Decreased low contrast letter acuity in multiple sclerosis	0.0	0.0		0.0	False						0.0					0.0	0.0	False						
PARAL1	2.0	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	gate_genetic_breadth;gate_local_cell_state;gate_druggable_surface;gate_perturbation_or_model	1	7e-06	Ulcerative colitis (Tractor method with African ancestry)	0.0	0.0		0.0	False						0.0					0.0	0.0	False						
PARP1P1	2.0	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	gate_genetic_breadth;gate_local_cell_state;gate_druggable_surface;gate_perturbation_or_model	1	2e-06	Crohn's disease (time to first abdominal surgery)	0.0	0.0		0.0	False						0.0					0.0	0.0	False						
PAX2	2.0	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	gate_genetic_breadth;gate_local_cell_state;gate_druggable_surface;gate_perturbation_or_model	1	3e-08	Certolizumab pegol response in rheumatoid arthritis (change in disease activity score over 12 weeks)	0.0	0.0		0.0	False						0.0					0.0	0.0	False						
PAX7	2.0	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	gate_genetic_breadth;gate_local_cell_state;gate_druggable_surface;gate_perturbation_or_model	1	3e-06	Psoriasis	0.0	0.0		0.0	False						0.0					0.0	0.0	False						
PCBP3	2.0	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	gate_genetic_breadth;gate_local_cell_state;gate_druggable_surface;gate_perturbation_or_model	1	8e-07	Bone mineral density (lumbar spine) in inflammatory bowel disease	0.0	0.0		0.0	False	-0.6136618862827476	0.5609512232049377				0.0					0.0	0.0	False						
PCD2	2.0	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	gate_genetic_breadth;gate_local_cell_state;gate_druggable_surface;gate_perturbation_or_model	1	8e-09	Type 1 diabetes	0.0	0.0		0.0	False						0.0					0.0	0.0	False						
PCGEM1	2.0	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	gate_genetic_breadth;gate_local_cell_state;gate_druggable_surface;gate_perturbation_or_model	1	5e-07	Psoriasis	0.0	0.0		0.0	False						0.0					0.0	0.0	False						
PCNXL3	2.0	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	gate_genetic_breadth;gate_local_cell_state;gate_druggable_surface;gate_perturbation_or_model	1	7e-06	Systemic lupus erythematosus	0.0	0.0		0.0	False						0.0					0.0	0.0	False						
PDE2A	2.0	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	gate_genetic_breadth;gate_local_cell_state;gate_druggable_surface;gate_perturbation_or_model	1	6e-10	Rheumatoid arthritis	0.0	0.0		0.0	False	0.0788323875758312	0.8720849332016521				0.0					0.0	0.0	False						
PDE3B	2.0	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	gate_genetic_breadth;gate_local_cell_state;gate_druggable_surface;gate_perturbation_or_model	1	9e-12	Multiple sclerosis	0.0	0.0		0.0	False	0.2489176992504838	0.2676359222036379				0.0					0.0	0.0	False						
PDRM1	2.0	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	gate_genetic_breadth;gate_local_cell_state;gate_druggable_surface;gate_perturbation_or_model	1	1e-08	Ulcerative colitis	0.0	0.0		0.0	False						0.0					0.0	0.0	False						
PERLD1	2.0	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	gate_genetic_breadth;gate_local_cell_state;gate_druggable_surface;gate_perturbation_or_model	1	3e-08	Ulcerative colitis	0.0	0.0		0.0	False						0.0					0.0	0.0	False						
PEX13	2.0	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	gate_genetic_breadth;gate_local_cell_state;gate_druggable_surface;gate_perturbation_or_model	1	5e-09	Crohn's disease	0.0	0.0		0.0	False	-0.1631743073884504	0.4457081934423532				0.0					0.0	0.0	False						
PF4V1	2.0	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	gate_genetic_breadth;gate_local_cell_state;gate_druggable_surface;gate_perturbation_or_model	1	3e-08	Inflammatory bowel disease	0.0	0.0		0.0	False						0.0					0.0	0.0	False						
PFKB3	2.0	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	gate_genetic_breadth;gate_local_cell_state;gate_druggable_surface;gate_perturbation_or_model	1	3e-09	Vitiligo	0.0	0.0		0.0	False						0.0					0.0	0.0	False						
PGAP1	2.0	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	gate_genetic_breadth;gate_local_cell_state;gate_druggable_surface;gate_perturbation_or_model	1	1e-06	Interferon alpha levels in systemic lupus erythematosus	0.0	0.0		0.0	False	-0.0074655711805595	0.98930393176946				0.0					0.0	0.0	False						
PGBD2	2.0	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	gate_genetic_breadth;gate_local_cell_state;gate_druggable_surface;gate_perturbation_or_model	1	2e-06	Decreased low contrast letter acuity in multiple sclerosis	0.0	0.0		0.0	False	-0.9416223681157128	0.0043796398305504				0.0					0.0	0.0	False						
PGLYRP3	2.0	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	gate_genetic_breadth;gate_local_cell_state;gate_druggable_surface;gate_perturbation_or_model	1	3e-38	Atopic dermatitis	0.0	0.0		0.0	False						0.0					0.0	0.0	False						
PHB1P7	2.0	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	gate_genetic_breadth;gate_local_cell_state;gate_druggable_surface;gate_perturbation_or_model	1	2e-13	Atopic dermatitis (moderate to severe)	0.0	0.0		0.0	False						0.0					0.0	0.0	False						
PHTF1-RSBN1	2.0	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	gate_genetic_breadth;gate_local_cell_state;gate_druggable_surface;gate_perturbation_or_model	1	2e-28	Systemic seropositive rheumatic diseases (Systemic sclerosis or systemic lupus erythematosus or rheumatoid arthritis or idiopathic inflammatory myopathies)	0.0	0.0		0.0	False						0.0					0.0	0.0	False						
PI4K2B	2.0	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	gate_genetic_breadth;gate_local_cell_state;gate_druggable_surface;gate_perturbation_or_model	1	8e-06	Type 1 diabetes	0.0	0.0		0.0	False	-0.451410132342394	0.1875113868931339				0.0					0.0	0.0	False						
PIGC	2.0	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	gate_genetic_breadth;gate_local_cell_state;gate_druggable_surface;gate_perturbation_or_model	1	2e-07	Age-related multiple sclerosis severity score	0.0	0.0		0.0	False	0.0683444194748732	0.8395439671192245				0.0					0.0	0.0	False						
PIK3R5	2.0	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	gate_genetic_breadth;gate_local_cell_state;gate_druggable_surface;gate_perturbation_or_model	1	4e-10	Autoimmune thyroid disease	0.0	0.0		0.0	False	0.0369197182293259	0.8448468893355211				0.0					0.0	0.0	False						
PIK3R5-DT	2.0	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	gate_genetic_breadth;gate_local_cell_state;gate_druggable_surface;gate_perturbation_or_model	1	5e-09	Graves' disease	0.0	0.0		0.0	False						0.0					0.0	0.0	False						
PINX1-DT	2.0	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	gate_genetic_breadth;gate_local_cell_state;gate_druggable_surface;gate_perturbation_or_model	1	1e-09	Systemic lupus erythematosus	0.0	0.0		0.0	False						0.0					0.0	0.0	False						
PIR-30261	2.0	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	gate_genetic_breadth;gate_local_cell_state;gate_druggable_surface;gate_perturbation_or_model	1	3e-06	Inflammatory skin disease	0.0	0.0		0.0	False						0.0					0.0	0.0	False						
PKD1	2.0	NO_GO_WAVE34_GENETICS_EXPRESSION_DRUGGABILITY	gate_genetic_breadth;gate_local_cell_state;gate_druggable_surface;gate_perturbation_or_model	1	3e-09	Inflammatory bowel disease	0.0	0.0		0.0	False	-0.1656511534834805	0.4722118109308109				0.0					0.0	0.0	False						
