gene	strict_call	fresh_score	support_channels	hard_closed_postcritique	strict_blocked	ms_nominal	ms_fdr_grade	broad_cell_state	genetics	response	perturbation_or_model	modality	broad_positive_disease_count	wave55_genetic_disease_count	blockers_or_missing	source_call	blocker_text
OLFR1347	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
OLFR1348	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
OLFR1349	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
OLFR135	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
OLFR1350	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
OLFR1351	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
OLFR1352	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
OLFR1353	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
OLFR1354	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
OLFR1355	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
OLFR1356	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
OLFR1357	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
OLFR1359	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
OLFR136	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
OLFR1360	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
OLFR1361	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
OLFR1362	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
OLFR1364	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
OLFR1366	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
OLFR1367	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
OLFR1368	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
OLFR137	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
OLFR1370	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
OLFR1371	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
OLFR1373	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
OLFR1377	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
OLFR1378	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
OLFR138	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
OLFR1380	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
OLFR1381	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
OLFR1382	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
OLFR1383	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
OLFR1384	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
OLFR1385	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
OLFR1386	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
OLFR1387	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
OLFR1388	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
OLFR1389	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
OLFR139	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
OLFR1390	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
OLFR1391	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
OLFR1392	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
OLFR1393	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
OLFR1394	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
OLFR1395	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
OLFR1396	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
OLFR140	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
OLFR1402	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
OLFR1404	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
OLFR1406	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
OLFR1408	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
OLFR141	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
OLFR1410	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
OLFR1411	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
OLFR1412	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
OLFR1413	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
OLFR1414	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
OLFR1415	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
OLFR1416	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
OLFR1417	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
OLFR1418	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
OLFR1419	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
OLFR142	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
OLFR1420	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
OLFR1423	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
OLFR1424	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
OLFR1425	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
OLFR1426	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
OLFR1427	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
OLFR1428	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
OLFR143	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
OLFR1431	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
OLFR1434	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
OLFR1436	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
OLFR1437	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
OLFR1440	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
OLFR1441	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
OLFR1442	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
OLFR1443	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
OLFR1444	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
OLFR1445	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
OLFR1446	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
OLFR1447	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
OLFR1448	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
OLFR1449	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
OLFR145	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
OLFR1450	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
OLFR1451	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
OLFR1453	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
OLFR1454	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
OLFR1457	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
OLFR1459	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
OLFR146	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
OLFR1461	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
OLFR1462	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
OLFR1463	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
OLFR1465	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
OLFR1466	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
OLFR1467	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
OLFR1469	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
OLFR147	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
OLFR1471	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
OLFR1472	NO_GO_RESIDUAL	0.0	0	False	False	False	False	False	False	False	False	False	0	0	no_fdr_grade_ms;no_broad_cell_state;no_genetics;no_response_or_perturbation;no_modality	NO_GO_FRESH_SCAN	    
